Order_ID,Date,Product,City,Quantity,Unit_Price,Category,Revenue,Profit
ORD0268,2025-04-08 06:50:48.648648649,Smartwatch,Mumbai,1,10057,Wearables,10057,906.46
ORD0269,2025-04-08 15:35:29.729729730,Tablet,Delhi,3,75471,Electronics,226413,58364.16
ORD0270,2025-04-09 00:20:10.810810811,Headphones,Hyderabad,5,662,Accessories,3310,394.34
ORD0271,2025-04-09 09:04:51.891891892,Monitor,Hyderabad,1,35242,Electronics,35242,6809.83
ORD0272,2025-04-09 17:49:32.972972973,Smartwatch,Pune,5,20175,Wearables,100875,26007.65
ORD0273,2025-04-10 02:34:14.054054054,Smartwatch,Chennai,5,74497,Wearables,372485,50598.6
ORD0274,2025-04-10 11:18:55.135135135,Smartwatch,Chennai,3,17515,Wearables,52545,7045.11
ORD0275,2025-04-10 20:03:36.216216216,Laptop,Kochi,4,50557,Electronics,202228,34097.29
ORD0276,2025-04-11 04:48:17.297297298,Keyboard,Tirupati,2,33091,Accessories,66182,18320.59
ORD0277,2025-04-11 13:32:58.378378379,Laptop,Bengaluru,4,10333,Electronics,41332,3310.59
ORD0278,2025-04-11 22:17:39.459459460,Monitor,Kochi,3,8396,Electronics,25188,7009.93
ORD0279,2025-04-12 07:02:20.540540541,Laptop,Delhi,3,33472,Electronics,100416,11431.11
ORD0280,2025-04-12 15:47:01.621621622,Smartphone,Mumbai,3,50233,Electronics,150699,44881.03
ORD0281,2025-04-13 00:31:42.702702703,Keyboard,Hyderabad,1,42300,Accessories,42300,12269.81
ORD0282,2025-04-13 09:16:23.783783784,Keyboard,Kochi,4,5847,Accessories,23388,4416.32
ORD0283,2025-04-13 18:01:04.864864865,Monitor,Bengaluru,4,59563,Electronics,238252,45934.62
ORD0284,2025-04-14 02:45:45.945945946,Tablet,Bengaluru,5,3143,Electronics,15715,2922.06
ORD0285,2025-04-14 11:30:27.027027027,Smartphone,Kochi,5,41285,Electronics,206425,45371.72
ORD0286,2025-04-14 20:15:08.108108108,Headphones,Pune,5,19181,Accessories,95905,9586.55
ORD0287,2025-04-15 04:59:49.189189189,Laptop,Hyderabad,3,50526,Electronics,151578,13213.96
ORD0288,2025-04-15 13:44:30.270270270,Mouse,Pune,4,16392,Accessories,65568,6077.8
ORD0289,2025-04-15 22:29:11.351351352,Laptop,Mumbai,3,47799,Electronics,143397,25490.3
ORD0290,2025-04-16 07:13:52.432432432,Smartwatch,Bengaluru,1,17573,Wearables,17573,2471.12
ORD0291,2025-04-16 15:58:33.513513514,Laptop,Bengaluru,5,31182,Electronics,155910,33808.88
ORD0292,2025-04-17 00:43:14.594594594,Headphones,Delhi,3,14789,Accessories,44367,13236.33
ORD0293,2025-04-17 09:27:55.675675676,Laptop,Mumbai,3,8427,Electronics,25281,4171.14
ORD0294,2025-04-17 18:12:36.756756758,Smartphone,Bengaluru,1,48830,Electronics,48830,10070.95
ORD0295,2025-04-18 02:57:17.837837838,Smartphone,Mumbai,2,67207,Electronics,134414,23042.98
ORD0296,2025-04-18 11:41:58.918918920,Keyboard,Hyderabad,4,77954,Accessories,311816,83067.71
ORD0297,2025-04-18 20:26:40.000000000,Monitor,Chennai,2,65928,Electronics,131856,36720.84
ORD0298,2025-04-19 05:11:21.081081082,Tablet,Bengaluru,5,51101,Electronics,255505,69757.52
ORD0299,2025-04-19 13:56:02.162162162,Mouse,Delhi,3,77965,Accessories,233895,68849.77
ORD0300,2025-04-19 22:40:43.243243244,Smartwatch,Hyderabad,1,3039,Wearables,3039,261.52
ORD0301,2025-04-20 07:25:24.324324324,Laptop,Kochi,1,23169,Electronics,23169,6134.21
ORD0302,2025-04-20 16:10:05.405405406,Laptop,Mumbai,4,71468,Electronics,285872,70150.1
ORD0303,2025-04-21 00:54:46.486486486,Headphones,Kochi,2,21144,Accessories,42288,5510.67
ORD0304,2025-04-21 09:39:27.567567568,Monitor,Pune,4,19245,Electronics,76980,22354.25
ORD0305,2025-04-21 18:24:08.648648648,Smartphone,Hyderabad,3,28728,Electronics,86184,9704.24
ORD0306,2025-04-22 03:08:49.729729730,Mouse,Kochi,4,35021,Accessories,140084,32149.42
ORD0307,2025-04-22 11:53:30.810810812,Keyboard,Tirupati,1,27428,Accessories,27428,3551.26
ORD0308,2025-04-22 20:38:11.891891892,Smartphone,Tirupati,1,18822,Electronics,18822,3292.04
ORD0309,2025-04-23 05:22:52.972972974,Smartwatch,Bengaluru,5,58214,Wearables,291070,69337.29
ORD0310,2025-04-23 14:07:34.054054054,Monitor,Mumbai,5,62792,Electronics,313960,64026.31
ORD0311,2025-04-23 22:52:15.135135136,Smartwatch,Chennai,3,29555,Wearables,88665,15432.18
ORD0312,2025-04-24 07:36:56.216216216,Tablet,Hyderabad,2,43391,Electronics,86782,13173.03
ORD0313,2025-04-24 16:21:37.297297298,Keyboard,Bengaluru,4,7088,Accessories,28352,7505.49
ORD0314,2025-04-25 01:06:18.378378378,Tablet,Delhi,3,6804,Electronics,20412,2278.78
ORD0315,2025-04-25 09:50:59.459459460,Headphones,Pune,5,7845,Accessories,39225,6849.57
ORD0316,2025-04-25 18:35:40.540540540,Smartwatch,Mumbai,4,29800,Wearables,119200,33236.14
ORD0317,2025-04-26 03:20:21.621621622,Headphones,Hyderabad,5,24759,Accessories,123795,32940.23
ORD0318,2025-04-26 12:05:02.702702704,Laptop,Tirupati,4,15852,Electronics,63408,10665.68
ORD0319,2025-04-26 20:49:43.783783784,Tablet,Hyderabad,2,33865,Electronics,67730,16789.17
ORD0320,2025-04-27 05:34:24.864864866,Monitor,Chennai,3,19946,Electronics,59838,15623.43
ORD0321,2025-04-27 14:19:05.945945946,Smartwatch,Tirupati,4,2836,Wearables,11344,3125.9
ORD0322,2025-04-27 23:03:47.027027028,Mouse,Chennai,1,62532,Accessories,62532,12493.35
ORD0323,2025-04-28 07:48:28.108108108,Keyboard,Delhi,1,75915,Accessories,75915,9487.96
ORD0324,2025-04-28 16:33:09.189189190,Smartphone,Pune,4,8021,Electronics,32084,4368.81
ORD0325,2025-04-29 01:17:50.270270270,Monitor,Delhi,4,72207,Electronics,288828,41895.32
ORD0326,2025-04-29 10:02:31.351351352,Monitor,Bengaluru,4,23981,Electronics,95924,20205.1
ORD0327,2025-04-29 18:47:12.432432432,Headphones,Bengaluru,1,18974,Accessories,18974,1654.88
ORD0328,2025-04-30 03:31:53.513513514,Tablet,Delhi,1,47260,Electronics,47260,10393.86
ORD0329,2025-04-30 12:16:34.594594594,Smartwatch,Pune,4,56218,Wearables,224872,36015.03
ORD0330,2025-04-30 21:01:15.675675676,Smartwatch,Delhi,5,45129,Wearables,225645,32707.96
ORD0331,2025-05-01 05:45:56.756756758,Laptop,Pune,5,45732,Electronics,228660,62536.05
ORD0332,2025-05-01 14:30:37.837837838,Laptop,Pune,2,67669,Electronics,135338,24523.32
ORD0333,2025-05-01 23:15:18.918918920,Keyboard,Kochi,3,51169,Accessories,153507,15490.65
ORD0334,2025-05-02 08:00:00.000000000,Headphones,Tirupati,5,78521,Accessories,392605,102817.08
ORD0335,2025-05-02 16:44:41.081081082,Monitor,Mumbai,1,69684,Electronics,69684,6305.08
ORD0336,2025-05-03 01:29:22.162162162,Smartwatch,Pune,5,48445,Wearables,242225,58106.1
ORD0337,2025-05-03 10:14:03.243243244,Mouse,Chennai,2,13640,Accessories,27280,6827.08
ORD0338,2025-05-03 18:58:44.324324324,Headphones,Pune,2,14857,Accessories,29714,4682.11
ORD0339,2025-05-04 03:43:25.405405406,Keyboard,Pune,3,69173,Accessories,207519,54256.53
ORD0340,2025-05-04 12:28:06.486486486,Keyboard,Pune,5,66133,Accessories,330665,63965.51
ORD0341,2025-05-04 21:12:47.567567568,Headphones,Kochi,1,77443,Accessories,77443,14088.79
ORD0342,2025-05-05 05:57:28.648648648,Keyboard,Tirupati,1,78758,Accessories,78758,7087.33
ORD0343,2025-05-05 14:42:09.729729730,Headphones,Kochi,4,13424,Accessories,53696,7721.83
ORD0344,2025-05-05 23:26:50.810810812,Smartphone,Bengaluru,1,69786,Electronics,69786,19876.6
ORD0345,2025-05-06 08:11:31.891891892,Headphones,Kochi,3,74571,Accessories,223713,37181.39
ORD0346,2025-05-06 16:56:12.972972974,Tablet,Chennai,3,57826,Electronics,173478,34743.15
ORD0347,2025-05-07 01:40:54.054054054,Headphones,Chennai,1,31151,Accessories,31151,6138.14
ORD0348,2025-05-07 10:25:35.135135136,Keyboard,Kochi,1,70702,Accessories,70702,14839.98
ORD0349,2025-05-07 19:10:16.216216216,Smartwatch,Tirupati,4,49277,Wearables,197108,18428.18
ORD0350,2025-05-08 03:54:57.297297298,Tablet,Delhi,1,17494,Electronics,17494,2793.42
ORD0351,2025-05-08 12:39:38.378378378,Keyboard,Mumbai,4,67763,Accessories,271052,64805.34
ORD0352,2025-05-08 21:24:19.459459460,Laptop,Tirupati,4,60134,Electronics,240536,29856.11
ORD0353,2025-05-09 06:09:00.540540540,Laptop,Kochi,1,11300,Electronics,11300,1410.1
ORD0354,2025-05-09 14:53:41.621621622,Smartwatch,Pune,2,38323,Wearables,76646,6301.83
ORD0355,2025-05-09 23:38:22.702702704,Smartwatch,Hyderabad,2,64378,Wearables,128756,22692.73
ORD0356,2025-05-10 08:23:03.783783784,Tablet,Mumbai,4,19208,Electronics,76832,21067.45
ORD0357,2025-05-10 17:07:44.864864866,Smartphone,Mumbai,1,13319,Electronics,13319,1217.6
ORD0358,2025-05-11 01:52:25.945945946,Smartwatch,Chennai,2,75405,Wearables,150810,18405.77
ORD0359,2025-05-11 10:37:07.027027028,Laptop,Mumbai,1,64370,Electronics,64370,9540.83
ORD0360,2025-05-11 19:21:48.108108108,Headphones,Kochi,1,9783,Accessories,9783,2357.5
ORD0361,2025-05-12 04:06:29.189189190,Keyboard,Pune,1,31073,Accessories,31073,6865.26
ORD0362,2025-05-12 12:51:10.270270270,Laptop,Pune,5,79207,Electronics,396035,67923.04
ORD0363,2025-05-12 21:35:51.351351352,Laptop,Bengaluru,1,31433,Electronics,31433,7763.8
ORD0364,2025-05-13 06:20:32.432432432,Smartphone,Pune,5,6274,Electronics,31370,6716.91
ORD0365,2025-05-13 15:05:13.513513514,Tablet,Tirupati,4,72555,Electronics,290220,80428.37
ORD0366,2025-05-13 23:49:54.594594594,Tablet,Pune,2,11483,Electronics,22966,5970.38
ORD0367,2025-05-14 08:34:35.675675676,Monitor,Chennai,2,18633,Electronics,37266,5053.98
ORD0368,2025-05-14 17:19:16.756756758,Smartphone,Pune,2,15439,Electronics,30878,4314.17
ORD0369,2025-05-15 02:03:57.837837838,Headphones,Bengaluru,2,1281,Accessories,2562,275.62
ORD0370,2025-05-15 10:48:38.918918920,Tablet,Hyderabad,2,57200,Electronics,114400,17632.73
ORD0371,2025-05-15 19:33:20.000000000,Keyboard,Kochi,2,28124,Accessories,56248,16868.76
ORD0372,2025-05-16 04:18:01.081081082,Smartwatch,Chennai,2,7323,Wearables,14646,2479.06
ORD0373,2025-05-16 13:02:42.162162162,Smartphone,Tirupati,4,18989,Electronics,75956,9760.91
ORD0374,2025-05-16 21:47:23.243243244,Smartwatch,Hyderabad,1,40461,Wearables,40461,10024.06
ORD0375,2025-05-17 06:32:04.324324324,Laptop,Chennai,3,29618,Electronics,88854,17712.48
ORD0376,2025-05-17 15:16:45.405405406,Keyboard,Delhi,5,22763,Accessories,113815,12851.12
ORD0377,2025-05-18 00:01:26.486486486,Keyboard,Mumbai,3,14065,Accessories,42195,6909.5
ORD0378,2025-05-18 08:46:07.567567568,Laptop,Delhi,3,20854,Electronics,62562,10709.57
ORD0379,2025-05-18 17:30:48.648648650,Smartphone,Pune,1,43451,Electronics,43451,10682.1
ORD0380,2025-05-19 02:15:29.729729730,Laptop,Hyderabad,1,24148,Electronics,24148,2041.66
ORD0381,2025-05-19 11:00:10.810810812,Smartwatch,Pune,1,51229,Wearables,51229,7130.27
ORD0382,2025-05-19 19:44:51.891891892,Monitor,Mumbai,2,42471,Electronics,84942,16467.81
ORD0383,2025-05-20 04:29:32.972972974,Keyboard,Chennai,4,19158,Accessories,76632,10663.06
ORD0384,2025-05-20 13:14:14.054054054,Mouse,Mumbai,2,21753,Accessories,43506,9495.42
ORD0385,2025-05-20 21:58:55.135135136,Mouse,Bengaluru,4,64666,Accessories,258664,48114.31
ORD0386,2025-05-21 06:43:36.216216216,Smartwatch,Mumbai,4,49063,Wearables,196252,31317.16
ORD0387,2025-05-21 15:28:17.297297298,Headphones,Bengaluru,3,26890,Accessories,80670,23299.59
ORD0388,2025-05-22 00:12:58.378378378,Tablet,Mumbai,3,52078,Electronics,156234,34226.98
ORD0389,2025-05-22 08:57:39.459459460,Laptop,Kochi,4,79525,Electronics,318100,34541.56
ORD0390,2025-05-22 17:42:20.540540540,Laptop,Bengaluru,4,33158,Electronics,132632,26953.5
ORD0391,2025-05-23 02:27:01.621621622,Headphones,Hyderabad,2,7352,Accessories,14704,3701.89
ORD0392,2025-05-23 11:11:42.702702704,Headphones,Pune,2,3051,Accessories,6102,1439.26
ORD0393,2025-05-23 19:56:23.783783784,Smartwatch,Tirupati,3,72447,Wearables,217341,25615.73
ORD0394,2025-05-24 04:41:04.864864866,Smartwatch,Pune,1,61501,Wearables,61501,18077.14
ORD0395,2025-05-24 13:25:45.945945946,Headphones,Delhi,4,49659,Accessories,198636,35504.0
ORD0396,2025-05-24 22:10:27.027027028,Keyboard,Pune,2,52207,Accessories,104414,12006.1
ORD0397,2025-05-25 06:55:08.108108108,Smartwatch,Chennai,3,33743,Wearables,101229,12111.35
ORD0398,2025-05-25 15:39:49.189189190,Monitor,Kochi,2,22300,Electronics,44600,4531.88
ORD0399,2025-05-26 00:24:30.270270270,Smartwatch,Mumbai,4,76439,Wearables,305756,78510.19
ORD0400,2025-05-26 09:09:11.351351352,Laptop,Delhi,4,58328,Electronics,233312,24928.62
ORD0401,2025-05-26 17:53:52.432432432,Smartwatch,Chennai,5,7739,Wearables,38695,4160.78
ORD0402,2025-05-27 02:38:33.513513514,Keyboard,Chennai,1,7210,Accessories,7210,1925.82
ORD0403,2025-05-27 11:23:14.594594594,Headphones,Bengaluru,5,21884,Accessories,109420,17049.05
ORD0404,2025-05-27 20:07:55.675675676,Laptop,Pune,3,21538,Electronics,64614,5607.77
ORD0405,2025-05-28 04:52:36.756756758,Smartwatch,Hyderabad,2,41346,Wearables,82692,7559.45
ORD0406,2025-05-28 13:37:17.837837838,Keyboard,Tirupati,3,68321,Accessories,204963,22807.77
ORD0407,2025-05-28 22:21:58.918918920,Monitor,Hyderabad,4,38491,Electronics,153964,19545.2
ORD0408,2025-05-29 07:06:40.000000000,Smartwatch,Delhi,5,79557,Wearables,397785,90031.54
ORD0409,2025-05-29 15:51:21.081081082,Keyboard,Kochi,5,7471,Accessories,37355,4281.32
ORD0410,2025-05-30 00:36:02.162162162,Monitor,Hyderabad,5,29639,Electronics,148195,15731.25
ORD0411,2025-05-30 09:20:43.243243244,Headphones,Mumbai,3,77567,Accessories,232701,57765.28
ORD0412,2025-05-30 18:05:24.324324324,Smartwatch,Hyderabad,4,38211,Wearables,152844,34792.21
ORD0413,2025-05-31 02:50:05.405405406,Monitor,Delhi,2,7030,Electronics,14060,2471.34
ORD0414,2025-05-31 11:34:46.486486486,Laptop,Tirupati,2,11616,Electronics,23232,4666.1
ORD0415,2025-05-31 20:19:27.567567568,Headphones,Hyderabad,3,66294,Accessories,198882,29561.12
ORD0416,2025-06-01 05:04:08.648648650,Laptop,Mumbai,5,782,Electronics,3910,727.85
ORD0417,2025-06-01 13:48:49.729729730,Mouse,Bengaluru,1,79973,Accessories,79973,15312.27
ORD0418,2025-06-01 22:33:30.810810812,Smartphone,Kochi,3,2398,Electronics,7194,1188.39
ORD0419,2025-06-02 07:18:11.891891892,Smartwatch,Delhi,3,4635,Wearables,13905,3885.7
ORD0420,2025-06-02 16:02:52.972972974,Monitor,Bengaluru,4,7129,Electronics,28516,2382.04
ORD0421,2025-06-03 00:47:34.054054054,Smartphone,Bengaluru,2,65531,Electronics,131062,33037.8
ORD0422,2025-06-03 09:32:15.135135136,Smartphone,Bengaluru,3,33880,Electronics,101640,10912.5
ORD0423,2025-06-03 18:16:56.216216216,Monitor,Chennai,3,17571,Electronics,52713,13466.09
ORD0424,2025-06-04 03:01:37.297297298,Headphones,Kochi,5,20574,Accessories,102870,22168.55
ORD0425,2025-06-04 11:46:18.378378378,Smartwatch,Tirupati,5,68343,Wearables,341715,90732.57
ORD0426,2025-06-04 20:30:59.459459460,Mouse,Pune,1,40401,Accessories,40401,4098.81
ORD0427,2025-06-05 05:15:40.540540540,Laptop,Kochi,4,11705,Electronics,46820,9503.32
ORD0428,2025-06-05 14:00:21.621621622,Keyboard,Chennai,1,56161,Accessories,56161,10684.03
ORD0429,2025-06-05 22:45:02.702702704,Laptop,Pune,5,6406,Electronics,32030,7538.66
ORD0430,2025-06-06 07:29:43.783783784,Keyboard,Kochi,2,3091,Accessories,6182,1221.22
ORD0431,2025-06-06 16:14:24.864864866,Laptop,Bengaluru,5,63487,Electronics,317435,63157.38
ORD0432,2025-06-07 00:59:05.945945946,Monitor,Delhi,4,63870,Electronics,255480,44584.1
ORD0433,2025-06-07 09:43:47.027027028,Mouse,Pune,5,54900,Accessories,274500,40610.51
ORD0434,2025-06-07 18:28:28.108108108,Smartwatch,Mumbai,4,25650,Wearables,102600,19093.67
ORD0435,2025-06-08 03:13:09.189189190,Keyboard,Mumbai,4,32352,Accessories,129408,13726.09
ORD0436,2025-06-08 11:57:50.270270270,Smartwatch,Hyderabad,4,43370,Wearables,173480,50575.13
ORD0437,2025-06-08 20:42:31.351351352,Smartwatch,Pune,4,53256,Wearables,213024,50522.98
ORD0438,2025-06-09 05:27:12.432432432,Smartwatch,Delhi,4,56981,Wearables,227924,65993.75
ORD0439,2025-06-09 14:11:53.513513514,Tablet,Tirupati,2,1783,Electronics,3566,463.15
ORD0440,2025-06-09 22:56:34.594594596,Headphones,Chennai,1,34191,Accessories,34191,9349.7
ORD0441,2025-06-10 07:41:15.675675676,Laptop,Bengaluru,3,1625,Electronics,4875,1257.43
ORD0442,2025-06-10 16:25:56.756756758,Smartwatch,Hyderabad,1,67565,Wearables,67565,15470.6
ORD0443,2025-06-11 01:10:37.837837838,Laptop,Mumbai,4,26670,Electronics,106680,23203.58
ORD0444,2025-06-11 09:55:18.918918920,Smartwatch,Chennai,2,8938,Wearables,17876,2674.98
ORD0445,2025-06-11 18:40:00.000000000,Keyboard,Chennai,5,20595,Accessories,102975,26733.38
ORD0446,2025-06-12 03:24:41.081081082,Headphones,Bengaluru,2,16654,Accessories,33308,6339.62
ORD0447,2025-06-12 12:09:22.162162162,Headphones,Tirupati,4,8504,Accessories,34016,3251.8
ORD0448,2025-06-12 20:54:03.243243244,Monitor,Tirupati,2,10252,Electronics,20504,3051.61
ORD0449,2025-06-13 05:38:44.324324324,Tablet,Pune,2,55926,Electronics,111852,31963.43
ORD0450,2025-06-13 14:23:25.405405406,Monitor,Mumbai,4,27319,Electronics,109276,29193.05
ORD0451,2025-06-13 23:08:06.486486486,Monitor,Tirupati,2,24717,Electronics,49434,14633.42
ORD0452,2025-06-14 07:52:47.567567568,Monitor,Delhi,3,33494,Electronics,100482,21921.01
ORD0453,2025-06-14 16:37:28.648648650,Monitor,Tirupati,3,15536,Electronics,46608,6266.55
ORD0454,2025-06-15 01:22:09.729729730,Monitor,Chennai,2,77775,Electronics,155550,18015.69
ORD0455,2025-06-15 10:06:50.810810812,Mouse,Bengaluru,5,49916,Accessories,249580,30229.42
ORD0456,2025-06-15 18:51:31.891891892,Headphones,Delhi,4,10087,Accessories,40348,3403.56
ORD0457,2025-06-16 03:36:12.972972974,Monitor,Pune,3,1145,Electronics,3435,570.04
ORD0458,2025-06-16 12:20:54.054054054,Smartwatch,Mumbai,5,31430,Wearables,157150,19190.23
ORD0459,2025-06-16 21:05:35.135135136,Headphones,Pune,2,30590,Accessories,61180,10435.12
ORD0460,2025-06-17 05:50:16.216216216,Headphones,Chennai,5,52642,Accessories,263210,75198.77
ORD0461,2025-06-17 14:34:57.297297298,Smartphone,Delhi,1,26975,Electronics,26975,4713.04
ORD0462,2025-06-17 23:19:38.378378378,Mouse,Delhi,3,19388,Accessories,58164,15887.88
ORD0463,2025-06-18 08:04:19.459459460,Monitor,Delhi,2,44232,Electronics,88464,18861.5
ORD0464,2025-06-18 16:49:00.540540540,Laptop,Chennai,4,46805,Electronics,187220,25156.55
ORD0465,2025-06-19 01:33:41.621621622,Keyboard,Chennai,2,46537,Accessories,93074,14732.5
ORD0466,2025-06-19 10:18:22.702702704,Tablet,Pune,4,9846,Electronics,39384,3877.84
ORD0467,2025-06-19 19:03:03.783783784,Smartwatch,Hyderabad,2,1087,Wearables,2174,333.41
ORD0468,2025-06-20 03:47:44.864864866,Laptop,Pune,5,13263,Electronics,66315,15190.05
ORD0469,2025-06-20 12:32:25.945945946,Mouse,Mumbai,5,59665,Accessories,298325,28598.76
ORD0470,2025-06-20 21:17:07.027027028,Keyboard,Bengaluru,5,70115,Accessories,350575,43887.89
ORD0471,2025-06-21 06:01:48.108108108,Mouse,Delhi,1,36616,Accessories,36616,6001.99
ORD0472,2025-06-21 14:46:29.189189190,Smartwatch,Hyderabad,4,26056,Wearables,104224,30855.61
ORD0473,2025-06-21 23:31:10.270270270,Headphones,Bengaluru,5,59542,Accessories,297710,75222.27
ORD0474,2025-06-22 08:15:51.351351352,Keyboard,Hyderabad,1,18599,Accessories,18599,4489.19
ORD0475,2025-06-22 17:00:32.432432432,Headphones,Tirupati,4,45596,Accessories,182384,19252.82
ORD0476,2025-06-23 01:45:13.513513514,Smartwatch,Tirupati,2,72486,Wearables,144972,36506.72
ORD0477,2025-06-23 10:29:54.594594596,Laptop,Kochi,1,13730,Electronics,13730,3470.38
ORD0478,2025-06-23 19:14:35.675675676,Smartwatch,Tirupati,3,29509,Wearables,88527,18789.2
ORD0479,2025-06-24 03:59:16.756756758,Laptop,Pune,1,71469,Electronics,71469,21289.16
ORD0480,2025-06-24 12:43:57.837837838,Keyboard,Tirupati,1,34366,Accessories,34366,5208.37
ORD0481,2025-06-24 21:28:38.918918920,Keyboard,Chennai,4,77475,Accessories,309900,88966.07
ORD0482,2025-06-25 06:13:20.000000000,Monitor,Delhi,2,42355,Electronics,84710,23823.91
ORD0483,2025-06-25 14:58:01.081081082,Mouse,Pune,3,6916,Accessories,20748,1712.24
ORD0484,2025-06-25 23:42:42.162162162,Monitor,Bengaluru,5,73016,Electronics,365080,65358.68
ORD0485,2025-06-26 08:27:23.243243244,Mouse,Kochi,5,56415,Accessories,282075,83201.67
ORD0486,2025-06-26 17:12:04.324324324,Monitor,Kochi,1,18558,Electronics,18558,1905.66
ORD0487,2025-06-27 01:56:45.405405406,Headphones,Kochi,4,77137,Accessories,308548,61867.77
ORD0488,2025-06-27 10:41:26.486486486,Keyboard,Bengaluru,4,41218,Accessories,164872,48698.35
ORD0489,2025-06-27 19:26:07.567567568,Laptop,Bengaluru,5,33102,Electronics,165510,33467.61
ORD0490,2025-06-28 04:10:48.648648650,Mouse,Bengaluru,3,75158,Accessories,225474,27453.57
ORD0491,2025-06-28 12:55:29.729729730,Smartwatch,Bengaluru,2,78612,Wearables,157224,32715.22
ORD0492,2025-06-28 21:40:10.810810812,Mouse,Kochi,3,58567,Accessories,175701,21958.57
ORD0493,2025-06-29 06:24:51.891891892,Laptop,Kochi,2,28016,Electronics,56032,10888.98
ORD0494,2025-06-29 15:09:32.972972974,Monitor,Hyderabad,5,1589,Electronics,7945,765.02
ORD0495,2025-06-29 23:54:14.054054054,Mouse,Pune,2,37846,Accessories,75692,16138.0
ORD0496,2025-06-30 08:38:55.135135136,Tablet,Delhi,4,75163,Electronics,300652,58234.42
ORD0497,2025-06-30 17:23:36.216216216,Headphones,Tirupati,1,10987,Accessories,10987,2668.03
ORD0498,2025-07-01 02:08:17.297297298,Keyboard,Tirupati,1,655,Accessories,655,143.28
ORD0499,2025-07-01 10:52:58.378378378,Laptop,Chennai,5,67994,Electronics,339970,68304.52
ORD0500,2025-07-01 19:37:39.459459460,Keyboard,Kochi,4,76729,Accessories,306916,71128.2
ORD0501,2025-07-02 04:22:20.540540542,Tablet,Chennai,3,39047,Electronics,117141,13080.81
ORD0502,2025-07-02 13:07:01.621621622,Mouse,Pune,4,29295,Accessories,117180,24722.53
ORD0503,2025-07-02 21:51:42.702702704,Mouse,Pune,1,55796,Accessories,55796,6576.36
ORD0504,2025-07-03 06:36:23.783783784,Smartwatch,Chennai,1,21947,Wearables,21947,6224.5
ORD0505,2025-07-03 15:21:04.864864866,Tablet,Kochi,4,37098,Electronics,148392,14102.21
ORD0506,2025-07-04 00:05:45.945945946,Laptop,Chennai,4,42314,Electronics,169256,29566.05
ORD0507,2025-07-04 08:50:27.027027028,Smartwatch,Tirupati,1,75830,Wearables,75830,17674.11
ORD0508,2025-07-04 17:35:08.108108108,Headphones,Hyderabad,3,63778,Accessories,191334,34586.47
ORD0509,2025-07-05 02:19:49.189189190,Smartwatch,Tirupati,5,55577,Wearables,277885,27861.02
ORD0510,2025-07-05 11:04:30.270270270,Smartphone,Mumbai,5,72406,Electronics,362030,73037.16
ORD0511,2025-07-05 19:49:11.351351352,Laptop,Kochi,4,10028,Electronics,40112,8871.13
ORD0512,2025-07-06 04:33:52.432432432,Smartphone,Kochi,5,50600,Electronics,253000,59413.08
ORD0513,2025-07-06 13:18:33.513513514,Tablet,Delhi,1,8679,Electronics,8679,1407.01
ORD0514,2025-07-06 22:03:14.594594596,Monitor,Bengaluru,1,49281,Electronics,49281,10053.58
ORD0515,2025-07-07 06:47:55.675675676,Smartphone,Mumbai,4,55767,Electronics,223068,39962.86
ORD0516,2025-07-07 15:32:36.756756758,Headphones,Pune,4,24452,Accessories,97808,22285.78
ORD0517,2025-07-08 00:17:17.837837838,Smartwatch,Kochi,4,54298,Wearables,217192,45259.02
ORD0518,2025-07-08 09:01:58.918918920,Monitor,Chennai,3,51439,Electronics,154317,30194.65
ORD0519,2025-07-08 17:46:40.000000000,Smartwatch,Mumbai,5,30016,Wearables,150080,20245.1
ORD0520,2025-07-09 02:31:21.081081082,Smartphone,Delhi,4,57026,Electronics,228104,18349.62
ORD0521,2025-07-09 11:16:02.162162162,Smartwatch,Pune,2,10949,Wearables,21898,2590.49
ORD0522,2025-07-09 20:00:43.243243244,Tablet,Bengaluru,2,50790,Electronics,101580,10742.55
ORD0523,2025-07-10 04:45:24.324324324,Monitor,Bengaluru,1,73454,Electronics,73454,13133.48
ORD0524,2025-07-10 13:30:05.405405406,Tablet,Delhi,5,23246,Electronics,116230,24954.21
ORD0525,2025-07-10 22:14:46.486486486,Smartphone,Delhi,4,68490,Electronics,273960,34759.69
ORD0526,2025-07-11 06:59:27.567567568,Tablet,Chennai,2,59310,Electronics,118620,33995.61
ORD0527,2025-07-11 15:44:08.648648650,Headphones,Kochi,5,15723,Accessories,78615,6404.77
ORD0528,2025-07-12 00:28:49.729729730,Smartphone,Bengaluru,1,72737,Electronics,72737,18177.43
ORD0529,2025-07-12 09:13:30.810810812,Smartphone,Pune,3,3097,Electronics,9291,2021.21
ORD0530,2025-07-12 17:58:11.891891892,Smartphone,Mumbai,5,66177,Electronics,330885,53663.61
ORD0531,2025-07-13 02:42:52.972972974,Laptop,Pune,5,3159,Electronics,15795,1439.04
ORD0532,2025-07-13 11:27:34.054054054,Smartwatch,Hyderabad,3,75067,Wearables,225201,49104.41
ORD0533,2025-07-13 20:12:15.135135136,Laptop,Hyderabad,5,15537,Electronics,77685,12805.2
ORD0534,2025-07-14 04:56:56.216216216,Laptop,Delhi,1,47238,Electronics,47238,13509.07
ORD0535,2025-07-14 13:41:37.297297298,Headphones,Chennai,1,72178,Accessories,72178,14380.59
